Year,Hour,Minute,AM/PM,DAY,Deadpp,Totalpp,Bhurtpp,Shurtpp,Churtpp,Btype,Mtype,Type,Blaw,Law,Broad,Road,B1people,B2people,,,,,,,,
2013,2013071010,30,0,2,1,1,0,0,0,0,10,10,0,0,0,8,0,3,,,,,,,,
2013,2013070923,30,1,1,1,2,1,0,0,2,18,20,0,0,1,1,0,,,,,,,,,
2013,2013070923,0,1,1,1,2,1,0,0,0,1,1,0,1,0,0,4,0,,,,,,,,
2013,2013070922,5,1,1,1,4,2,1,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013070921,5,1,1,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2013,2013070921,41,1,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070921,30,1,1,2,4,2,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013070920,15,1,1,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070918,50,1,1,1,1,0,0,0,2,18,20,0,0,1,2,7,,,,,,,,,
2013,2013070917,50,0,1,1,1,0,0,0,1,11,11,0,0,0,0,6,12,,,,,,,,
2013,2013070912,0,0,1,1,5,4,0,0,0,5,18,0,0,0,0,4,1,,,,,,,,
2013,2013070910,7,0,1,1,1,0,0,0,0,5,18,0,5,0,0,0,3,,,,,,,,
2013,2013070910,30,0,1,1,1,0,0,0,0,10,10,0,0,1,1,1,3,,,,,,,,
2013,2013070910,0,0,1,1,4,1,2,0,0,1,1,0,0,1,2,1,0,,,,,,,,
2013,2013070906,31,0,1,1,2,0,1,0,0,1,1,0,1,0,0,1,6,,,,,,,,
2013,2013070818,30,1,0,1,1,0,0,0,2,11,11,0,0,0,0,1,,,,,,,,,
2013,2013070818,40,1,0,1,1,0,0,0,2,11,11,0,0,0,0,7,,,,,,,,,
2013,2013070817,56,0,0,1,4,3,0,0,0,10,10,0,5,0,0,1,1,,,,,,,,
2013,2013070816,30,0,0,1,1,0,0,0,0,11,11,0,1,0,0,1,1,,,,,,,,
2013,2013070816,25,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2013,2013070815,43,0,0,1,1,0,0,0,1,9,9,0,0,0,0,2,12,,,,,,,,
2013,2013070813,27,0,0,1,1,0,0,0,0,5,19,0,0,0,0,2,0,,,,,,,,
2013,2013070811,33,0,0,1,5,3,1,0,2,18,20,0,0,0,0,0,,,,,,,,,
2013,2013070810,16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2013,2013070810,25,0,0,1,1,0,0,0,0,11,11,0,6,1,2,0,2,,,,,,,,
2013,2013070807,55,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013070803,25,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013070803,47,1,0,1,2,0,1,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070802,40,1,0,1,5,3,1,0,0,11,11,0,1,0,0,1,0,,,,,,,,
2013,2013070800,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2013,2013070722,45,1,6,1,1,0,0,0,1,11,11,0,0,3,9,0,12,,,,,,,,
2013,2013070721,5,1,6,1,1,0,0,0,1,0,0,0,3,0,8,0,12,,,,,,,,
2013,2013070721,52,1,6,1,9,5,3,0,0,10,10,0,2,1,2,4,0,,,,,,,,
2013,2013070720,27,1,6,1,1,0,0,0,1,0,0,0,4,0,8,0,12,,,,,,,,
2013,2013070719,0,1,6,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013070718,50,1,6,1,1,0,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2013,2013070716,20,0,6,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013070709,20,0,6,1,1,0,0,0,0,10,10,0,0,0,0,2,0,,,,,,,,
2013,2013070708,30,0,6,1,5,0,3,1,0,1,1,0,2,1,2,0,0,,,,,,,,
2013,2013070708,20,0,6,2,12,8,2,0,2,2,2,0,0,0,0,4,,,,,,,,,
2013,2013070706,5,0,6,1,2,1,0,0,2,4,4,0,4,6,6,2,,,,,,,,,
2013,2013070706,35,0,6,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070705,50,1,6,1,1,0,0,0,0,5,18,0,0,0,0,0,2,,,,,,,,
2013,2013070703,15,1,6,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070702,40,1,6,1,3,0,2,0,0,10,10,0,2,1,2,7,0,,,,,,,,
2013,2013070702,57,1,6,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070702,45,1,6,1,2,1,0,0,2,14,14,0,4,0,0,0,1,,,,,,,,
2013,2013070700,41,1,6,1,5,4,0,0,2,18,20,0,4,0,0,0,,,,,,,,,
2013,2013070623,3,1,5,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070623,45,1,5,1,1,0,0,0,0,10,10,0,5,0,0,0,2,,,,,,,,
2013,2013070619,45,1,5,1,2,1,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070619,38,1,5,1,1,0,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2013,2013070619,0,1,5,1,1,0,0,0,0,11,11,0,1,0,0,1,8,,,,,,,,
2013,2013070617,45,0,5,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013070616,30,0,5,1,2,1,0,0,2,18,20,0,0,0,0,0,,,,,,,,,
2013,2013070615,25,0,5,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013070609,35,0,5,1,1,0,0,0,0,5,18,0,0,0,0,2,4,,,,,,,,
2013,2013070606,40,0,5,1,1,0,0,0,0,11,11,0,11,1,2,1,8,,,,,,,,
2013,2013070606,20,0,5,1,1,0,0,0,1,0,0,0,4,0,0,1,12,,,,,,,,
2013,2013070604,10,1,5,1,8,0,7,0,0,5,18,0,0,0,0,1,0,,,,,,,,
2013,2013070602,30,1,5,1,1,0,0,0,0,10,10,0,0,0,0,0,0,,,,,,,,
2013,2013070602,7,1,5,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070601,17,1,5,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070600,13,1,5,1,4,1,2,0,0,10,10,0,2,1,1,0,4,,,,,,,,
2013,2013070522,15,1,4,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013070521,15,1,4,2,3,1,0,0,2,18,20,0,4,1,1,0,,,,,,,,,
2013,2013070521,50,1,4,1,1,0,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2013,2013070519,52,1,4,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2013,2013070517,30,0,4,1,4,3,0,0,0,11,11,0,2,1,2,0,0,,,,,,,,
2013,2013070517,18,0,4,1,1,0,0,0,0,10,10,0,1,0,0,2,0,,,,,,,,
2013,2013070517,20,0,4,1,1,0,0,0,0,11,11,0,6,1,2,1,3,,,,,,,,
2013,2013070517,40,0,4,1,1,0,0,0,0,10,10,0,10,0,0,7,0,,,,,,,,
2013,2013070511,0,0,4,1,2,1,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2013,2013070506,40,0,4,1,2,0,0,1,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013070506,0,0,4,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070505,50,1,4,1,3,1,1,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070504,45,1,4,1,2,0,1,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2013,2013070423,28,1,3,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2013,2013070423,0,1,3,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2013,2013070420,5,1,3,1,1,0,0,0,0,1,1,0,1,0,0,1,0,,,,,,,,
2013,2013070417,25,0,3,3,7,4,0,0,0,5,18,0,4,0,0,0,0,,,,,,,,
2013,2013070416,50,0,3,1,1,0,0,0,0,11,11,0,2,1,2,1,1,,,,,,,,
2013,2013070410,50,0,3,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013070410,0,0,3,1,1,0,0,0,0,10,10,0,0,1,2,1,2,,,,,,,,
2013,2013070407,55,0,3,1,2,0,1,0,0,11,11,0,8,1,2,0,7,,,,,,,,
2013,2013070405,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013070403,20,1,3,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013070401,16,1,3,2,4,0,2,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2013,2013070323,5,1,2,1,1,0,0,0,0,5,19,0,9,0,0,1,1,,,,,,,,
2013,2013070323,10,1,2,1,3,0,2,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013070322,35,1,2,1,1,0,0,0,0,10,10,0,4,0,0,0,3,,,,,,,,
2013,2013070321,0,1,2,2,5,0,3,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2013,2013070321,55,1,2,1,1,0,0,0,1,6,6,0,0,0,0,3,12,,,,,,,,
2013,2013070318,38,1,2,1,1,0,0,0,0,11,11,0,1,0,0,1,2,,,,,,,,
2013,2013070317,0,0,2,1,2,1,0,0,0,10,10,0,4,1,2,0,0,,,,,,,,
2013,2013070316,50,0,2,1,1,0,0,0,0,11,11,0,0,0,0,2,0,,,,,,,,
2013,2013070315,20,0,2,1,2,0,1,0,0,10,10,0,1,0,0,1,8,,,,,,,,
2013,2013070315,30,0,2,1,1,0,0,0,2,2,2,0,0,3,9,8,,,,,,,,,
2013,2013070314,44,0,2,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2013,2013070313,55,0,2,1,1,0,0,0,2,4,4,0,0,0,4,0,,,,,,,,,
2013,2013070312,20,0,2,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070310,50,0,2,1,1,0,0,0,1,11,11,0,0,1,1,6,12,,,,,,,,
2013,2013070310,50,0,2,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013070309,45,0,2,1,1,0,0,0,0,10,10,0,0,1,2,0,7,,,,,,,,
2013,2013070304,30,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013070304,40,1,2,1,1,0,0,0,0,5,18,0,0,3,9,1,3,,,,,,,,
2013,2013070300,0,1,2,1,1,0,0,0,2,18,20,0,0,0,0,0,,,,,,,,,
2013,2013070300,35,1,2,1,1,0,0,0,0,11,11,0,0,0,0,0,1,,,,,,,,
2013,2013070222,14,1,1,1,1,0,0,0,0,5,19,0,0,1,1,0,1,,,,,,,,
2013,2013070221,20,1,1,1,1,0,0,0,1,6,6,0,5,0,0,4,12,,,,,,,,
2013,2013070220,20,1,1,1,1,0,0,0,0,10,10,0,1,0,0,1,1,,,,,,,,
2013,2013070217,20,0,1,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2013,2013070216,55,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013070213,10,0,1,1,1,0,0,0,2,18,20,0,0,0,0,3,,,,,,,,,
2013,2013070212,30,0,1,1,5,1,3,0,0,10,10,0,7,1,2,2,4,,,,,,,,
2013,2013070211,30,0,1,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2013,2013070211,25,0,1,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013070211,50,0,1,1,3,2,0,0,0,1,1,0,1,6,6,1,4,,,,,,,,
2013,2013070207,45,0,1,1,1,0,0,0,1,11,11,0,0,1,2,1,12,,,,,,,,
2013,2013070205,32,1,1,2,4,1,1,0,2,18,20,0,0,1,1,0,,,,,,,,,
2013,2013070205,15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2013,2013070205,10,1,1,1,3,2,0,0,0,10,10,0,2,1,2,0,0,,,,,,,,
2013,2013070204,50,1,1,1,1,0,0,0,1,11,11,0,1,0,0,0,12,,,,,,,,
2013,2013070203,10,1,1,1,2,1,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2013,2013070202,5,1,1,1,1,0,0,0,1,6,6,0,4,1,2,0,12,,,,,,,,
2013,2013070200,40,1,1,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013070121,56,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,12,,,,,,,,
2013,2013070120,55,1,0,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013070120,10,1,0,1,1,0,0,0,1,11,11,0,3,0,0,0,12,,,,,,,,
2013,2013070119,30,1,0,1,1,0,0,0,0,11,11,0,0,0,0,1,3,,,,,,,,
2013,2013070117,20,0,0,1,2,0,1,0,0,11,11,0,0,1,1,7,1,,,,,,,,
2013,2013070115,20,0,0,1,2,0,1,0,2,2,2,0,0,0,0,1,,,,,,,,,
2013,2013070115,20,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,2,,,,,,,,
2013,2013070113,39,0,0,1,1,0,0,0,1,11,11,0,2,1,2,4,12,,,,,,,,
2013,2013070113,35,0,0,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013070112,10,0,0,1,4,2,1,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013070112,13,0,0,1,2,0,0,1,0,11,11,0,0,1,2,2,4,,,,,,,,
2013,2013070112,15,0,0,1,1,0,0,0,0,5,18,0,0,0,0,1,3,,,,,,,,
2013,2013070111,20,0,0,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2013,2013070109,50,0,0,1,1,0,0,0,0,10,10,0,0,0,0,0,3,,,,,,,,
2013,2013070107,50,0,0,1,1,0,0,0,0,5,19,0,0,0,0,2,4,,,,,,,,
2013,2013070106,45,0,0,1,1,0,0,0,0,11,11,0,1,0,0,0,7,,,,,,,,
2013,2013070106,10,0,0,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013070100,10,1,0,1,2,1,0,0,0,5,18,0,5,0,0,0,1,,,,,,,,
2013,2013070100,30,1,0,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013063022,35,1,6,1,1,0,0,0,0,11,11,0,0,0,0,2,0,,,,,,,,
2013,2013063021,15,1,6,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013063021,10,1,6,1,1,0,0,0,1,11,11,0,0,1,2,9,12,,,,,,,,
2013,2013063020,35,1,6,1,1,0,0,0,2,11,11,0,0,0,0,8,,,,,,,,,
2013,2013063020,35,1,6,1,1,0,0,0,1,0,0,0,3,0,0,1,12,,,,,,,,
2013,2013063017,44,0,6,1,1,0,0,0,1,11,11,0,0,3,9,1,12,,,,,,,,
2013,2013063013,50,0,6,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013063013,15,0,6,1,1,0,0,0,0,10,10,0,2,1,2,7,1,,,,,,,,
2013,2013063012,30,0,6,1,3,2,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013063010,47,0,6,1,2,1,0,0,0,5,18,0,0,0,0,0,4,,,,,,,,
2013,2013063010,0,0,6,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013063008,40,0,6,1,2,1,0,0,0,11,11,0,10,0,0,0,4,,,,,,,,
2013,2013063008,57,0,6,1,1,0,0,0,0,11,11,0,0,0,0,7,0,,,,,,,,
2013,2013063005,30,1,6,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2013,2013063004,45,1,6,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2013,2013063003,0,1,6,1,5,1,3,0,0,5,18,0,0,0,0,0,0,,,,,,,,
2013,2013062922,30,1,5,1,2,0,1,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013062922,30,1,5,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2013,2013062922,59,1,5,1,1,0,0,0,0,5,18,0,0,0,0,2,0,,,,,,,,
2013,2013062920,49,1,5,1,2,0,1,0,0,5,18,0,5,0,0,2,0,,,,,,,,
2013,2013062920,15,1,5,1,1,0,0,0,0,11,11,0,2,1,1,7,0,,,,,,,,
2013,2013062920,50,1,5,1,2,0,1,0,0,1,1,0,1,0,0,7,0,,,,,,,,
2013,2013062919,34,1,5,1,3,2,0,0,0,11,11,0,0,1,2,0,0,,,,,,,,
2013,2013062919,0,1,5,1,1,0,0,0,1,9,9,0,0,1,2,0,12,,,,,,,,
2013,2013062919,55,1,5,1,2,0,0,1,0,5,18,0,1,0,0,0,7,,,,,,,,
2013,2013062918,0,1,5,1,4,3,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2013,2013062918,35,1,5,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013062918,6,1,5,1,1,0,0,0,2,18,20,0,0,3,9,0,,,,,,,,,
2013,2013062917,45,0,5,2,4,2,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2013,2013062913,5,0,5,1,8,5,2,0,0,1,1,0,1,0,0,1,4,,,,,,,,
2013,2013062912,20,0,5,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013062912,40,0,5,1,2,1,0,0,2,11,11,0,0,1,2,7,,,,,,,,,
2013,2013062912,17,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013062910,45,0,5,1,1,0,0,0,2,11,11,0,0,0,0,7,,,,,,,,,
2013,2013062909,30,0,5,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013062900,30,1,5,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013062900,35,1,5,1,1,0,0,0,1,6,6,0,4,1,1,1,12,,,,,,,,
2013,2013062823,30,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013062822,30,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013062821,55,1,4,1,2,1,0,0,0,5,18,0,0,0,0,0,0,,,,,,,,
2013,2013062817,13,0,4,1,4,3,0,0,0,10,10,0,8,1,2,1,1,,,,,,,,
2013,2013062812,58,0,4,1,1,0,0,0,1,0,0,0,0,0,0,6,12,,,,,,,,
2013,2013062808,50,0,4,1,10,2,6,1,0,10,10,0,5,0,0,0,4,,,,,,,,
2013,2013062807,40,0,4,1,2,1,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2013,2013062804,23,1,4,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013062804,20,1,4,1,1,0,0,0,0,10,10,0,0,1,2,9,1,,,,,,,,
2013,2013062801,30,1,4,1,2,0,1,0,0,1,1,0,1,1,1,0,0,,,,,,,,
2013,2013062800,50,1,4,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2013,2013062722,28,1,3,1,2,1,0,0,1,7,7,0,0,0,0,7,12,,,,,,,,
2013,2013062722,15,1,3,1,1,0,0,0,0,11,11,0,2,1,2,1,7,,,,,,,,
2013,2013062718,0,1,3,1,1,0,0,0,2,2,2,0,9,0,0,3,,,,,,,,,
2013,2013062718,50,1,3,1,1,0,0,0,0,10,10,0,9,0,0,0,7,,,,,,,,
2013,2013062717,40,0,3,1,3,2,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2013,2013062714,35,0,3,1,1,0,0,0,1,7,7,0,2,1,2,6,12,,,,,,,,
2013,2013062713,0,0,3,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013062709,36,0,3,1,3,1,1,0,0,10,10,0,1,0,0,0,0,,,,,,,,
2013,2013062709,20,0,3,1,1,0,0,0,0,11,11,0,6,1,2,1,3,,,,,,,,
2013,2013062704,18,1,3,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013062703,30,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013062623,55,1,2,1,1,0,0,0,1,7,7,0,9,0,0,1,12,,,,,,,,
2013,2013062623,46,1,2,1,1,0,0,0,2,4,4,0,0,1,1,2,,,,,,,,,
2013,2013062622,5,1,2,1,1,0,0,0,1,0,0,0,0,3,9,4,12,,,,,,,,
2013,2013062621,2,1,2,1,2,1,0,0,1,11,11,0,0,0,0,2,12,,,,,,,,
2013,2013062619,25,1,2,1,1,0,0,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2013,2013062618,22,1,2,1,2,1,0,0,0,10,10,0,6,1,2,1,7,,,,,,,,
2013,2013062616,50,0,2,1,1,0,0,0,2,18,20,0,0,1,2,8,,,,,,,,,
2013,2013062616,35,0,2,1,1,0,0,0,0,11,11,0,0,0,0,1,3,,,,,,,,
2013,2013062615,20,0,2,1,1,0,0,0,0,10,10,0,0,0,0,0,7,,,,,,,,
2013,2013062615,30,0,2,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013062614,30,0,2,1,1,0,0,0,1,11,11,0,9,0,0,1,12,,,,,,,,
2013,2013062610,10,0,2,1,1,0,0,0,0,10,10,0,0,1,2,0,3,,,,,,,,
2013,2013062609,5,0,2,2,25,1,22,0,0,10,10,0,2,1,2,4,4,,,,,,,,
2013,2013062609,45,0,2,1,1,0,0,0,2,11,11,0,0,6,6,2,,,,,,,,,
2013,2013062608,23,0,2,1,1,0,0,0,1,0,0,0,3,1,1,1,12,,,,,,,,
2013,2013062602,18,1,2,1,3,0,2,0,0,1,1,0,2,1,1,0,0,,,,,,,,
2013,2013062602,39,1,2,1,19,5,13,0,0,5,19,0,0,0,0,4,1,,,,,,,,
2013,2013062523,40,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013062523,5,1,1,1,2,0,1,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013062521,50,1,1,1,1,0,0,0,1,0,0,0,0,0,8,4,12,,,,,,,,
2013,2013062521,10,1,1,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013062517,40,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,12,,,,,,,,
2013,2013062515,40,0,1,1,1,0,0,0,1,6,6,0,0,1,2,3,12,,,,,,,,
2013,2013062515,25,0,1,1,1,0,0,0,1,7,7,0,0,1,1,6,12,,,,,,,,
2013,2013062514,55,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2,1,,,,,,,,
2013,2013062513,5,0,1,1,1,0,0,0,1,0,0,0,2,1,1,6,12,,,,,,,,
2013,2013062512,30,0,1,1,3,1,1,0,1,0,0,0,1,0,5,4,12,,,,,,,,
2013,2013062511,10,0,1,1,2,1,0,0,0,5,18,0,0,0,0,1,9,,,,,,,,
2013,2013062510,38,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2013,2013062510,0,0,1,1,1,0,0,0,0,11,11,0,4,0,0,0,7,,,,,,,,
2013,2013062508,23,0,1,1,1,0,0,0,2,2,2,0,0,1,1,1,,,,,,,,,
2013,2013062507,15,0,1,1,1,0,0,0,1,7,7,0,9,1,1,0,12,,,,,,,,
2013,2013062503,30,1,1,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2013,2013062501,34,1,1,1,2,1,0,0,0,10,10,0,8,1,2,0,0,,,,,,,,
2013,2013062501,35,1,1,1,1,0,0,0,1,0,0,0,3,0,5,10,12,,,,,,,,
2013,2013062420,45,1,0,1,1,0,0,0,1,11,11,0,0,0,5,0,12,,,,,,,,
2013,2013062420,20,1,0,1,2,1,0,0,1,0,0,0,3,1,2,7,12,,,,,,,,
2013,2013062420,0,1,0,1,1,0,0,0,2,18,20,0,0,1,2,3,,,,,,,,,
2013,2013062418,45,1,0,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2013,2013062415,59,0,0,1,2,1,0,0,0,1,1,0,1,0,0,1,0,,,,,,,,
2013,2013062414,30,0,0,1,1,0,0,0,0,11,11,0,5,0,0,1,2,,,,,,,,
2013,2013062412,0,0,0,1,1,0,0,0,2,2,2,0,0,1,1,6,,,,,,,,,
2013,2013062412,20,0,0,1,1,0,0,0,1,11,11,0,0,1,2,4,12,,,,,,,,
2013,2013062409,50,0,0,1,1,0,0,0,0,10,10,0,0,1,2,0,3,,,,,,,,
2013,2013062407,48,0,0,1,1,0,0,0,0,10,10,0,0,1,2,0,3,,,,,,,,
2013,2013062406,45,0,0,1,2,0,1,0,0,10,10,0,0,1,2,7,0,,,,,,,,
2013,2013062405,58,1,0,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2013,2013062404,30,1,0,1,1,0,0,0,0,1,1,0,1,1,1,2,4,,,,,,,,
2013,2013062400,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2013,2013062322,0,1,6,1,1,0,0,0,1,9,9,0,0,0,0,0,12,,,,,,,,
2013,2013062321,24,1,6,1,1,0,0,0,0,10,10,0,2,1,2,2,4,,,,,,,,
2013,2013062320,40,1,6,1,1,0,0,0,0,5,18,0,0,0,0,1,3,,,,,,,,
2013,2013062319,33,1,6,1,3,1,1,0,2,4,4,0,0,1,2,0,,,,,,,,,
2013,2013062317,10,0,6,2,4,1,1,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2013,2013062310,39,0,6,1,5,4,0,0,0,11,11,0,0,0,0,0,9,,,,,,,,
2013,2013062310,0,0,6,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2013,2013062309,44,0,6,1,1,0,0,0,2,2,2,0,0,0,0,1,,,,,,,,,
2013,2013062307,40,0,6,1,3,1,1,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2013,2013062222,30,1,5,2,2,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2013,2013062222,50,1,5,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2013,2013062212,0,0,5,1,1,0,0,0,2,18,21,0,0,0,0,7,,,,,,,,,
2013,2013062211,35,0,5,1,2,1,0,0,0,10,10,0,6,1,2,2,4,,,,,,,,
2013,2013062210,39,0,5,1,1,0,0,0,2,11,11,0,0,0,0,7,,,,,,,,,
2013,2013062207,30,0,5,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2013,2013062207,35,0,5,1,3,0,2,0,0,10,10,0,0,0,0,0,4,,,,,,,,
2013,2013062205,25,1,5,1,1,0,0,0,1,0,0,0,3,0,5,1,12,,,,,,,,
2013,2013062202,50,1,5,1,1,0,0,0,2,2,2,0,0,1,2,0,,,,,,,,,
2013,2013062122,38,1,4,1,1,0,0,0,3,11,11,0,16,8,16,2,14,,,,,,,,
2013,2013062119,42,1,4,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2013,2013062118,15,1,4,1,1,0,0,0,2,11,11,0,9,1,1,1,,,,,,,,,
2013,2013062118,40,1,4,1,1,0,0,0,1,11,11,0,0,0,0,8,12,,,,,,,,
2013,2013062117,20,0,4,1,3,1,1,0,0,10,10,0,1,1,2,0,0,,,,,,,,
2013,2013062115,25,0,4,1,1,0,0,0,0,5,18,0,0,0,0,1,4,,,,,,,,
2013,2013062112,10,0,4,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2013,2013062112,35,0,4,1,1,0,0,0,1,0,0,0,0,0,5,0,12,,,,,,,,
